                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                 1.5214,                0.77748,                 1.1124,                0.86546,                0.68365,                0.79367,                0.46629,                 1.4156,                0.68591,                 1.0672,               0.001406,               0.001406,               0.001406
                     93,                 1.5057,                0.76942,                 1.1132,                0.86069,                   0.69,                0.79412,                0.46804,                 1.3949,                0.69178,                 1.0578,              0.0013994,              0.0013994,              0.0013994
                     94,                 1.5223,                0.79085,                 1.1167,                0.84681,                0.68198,                0.78136,                0.45049,                 1.4443,                0.71866,                 1.0825,              0.0013928,              0.0013928,              0.0013928
                     95,                 1.5178,                0.77211,                 1.1087,                0.85687,                0.68295,                0.78911,                0.46775,                 1.3957,                0.68752,                 1.0595,              0.0013862,              0.0013862,              0.0013862
                     96,                 1.5143,                0.77238,                 1.1073,                0.85855,                0.67423,                0.78248,                0.45469,                 1.4306,                0.69795,                 1.0728,              0.0013796,              0.0013796,              0.0013796
                     97,                  1.494,                0.76008,                 1.1094,                 0.8681,                0.67212,                0.78547,                0.47039,                 1.3766,                0.68299,                 1.0557,               0.001373,               0.001373,               0.001373
                     98,                 1.5263,                0.78184,                 1.1115,                 0.8622,                0.68875,                 0.7936,                0.47617,                 1.3664,                 0.6799,                 1.0533,              0.0013664,              0.0013664,              0.0013664
                     99,                 1.5154,                0.76625,                    1.1,                0.86102,                0.69405,                 0.7961,                0.46549,                 1.4138,                0.69576,                 1.0659,              0.0013598,              0.0013598,              0.0013598
                    100,                 1.5492,                0.77838,                 1.1181,                0.86107,                0.67967,                0.78664,                0.45898,                 1.4159,                0.69277,                  1.066,              0.0013532,              0.0013532,              0.0013532
                    101,                 1.4983,                0.75942,                 1.1059,                0.86235,                0.68847,                0.79582,                0.46863,                 1.4023,                0.68853,                 1.0647,              0.0013466,              0.0013466,              0.0013466
                    102,                 1.5206,                0.77787,                 1.1038,                0.86315,                0.68938,                0.79579,                0.47712,                 1.3664,                 0.6758,                 1.0477,                0.00134,                0.00134,                0.00134
                    103,                 1.4906,                0.76978,                 1.1046,                0.85551,                0.69271,                0.79572,                0.47347,                 1.3843,                0.67782,                 1.0546,              0.0013334,              0.0013334,              0.0013334
                    104,                 1.5182,                0.77034,                 1.0956,                0.86836,                0.68623,                0.79618,                0.47687,                 1.3525,                0.67507,                  1.045,              0.0013268,              0.0013268,              0.0013268
                    105,                  1.494,                 0.7551,                 1.1011,                0.86558,                0.69308,                0.79828,                0.47927,                 1.3636,                0.67407,                 1.0472,              0.0013202,              0.0013202,              0.0013202
                    106,                 1.4972,                0.75507,                 1.1013,                0.86787,                0.70396,                0.80351,                0.48197,                 1.3602,                0.67724,                 1.0468,              0.0013136,              0.0013136,              0.0013136
                    107,                 1.4959,                0.76337,                 1.0972,                0.85526,                0.69775,                0.79863,                0.48313,                 1.3571,                0.67127,                 1.0481,               0.001307,               0.001307,               0.001307
                    108,                  1.508,                0.76475,                 1.0943,                0.85841,                0.69105,                 0.7958,                 0.4734,                 1.3796,                0.67842,                 1.0548,              0.0013004,              0.0013004,              0.0013004
                    109,                 1.4996,                0.75497,                 1.1057,                0.86352,                0.69779,                0.79986,                0.48328,                 1.3438,                0.66407,                   1.04,              0.0012938,              0.0012938,              0.0012938
                    110,                 1.4854,                0.75204,                 1.0966,                0.85614,                0.68833,                0.79386,                0.47865,                 1.3437,                0.68477,                 1.0414,              0.0012872,              0.0012872,              0.0012872
